clean.json,clean,
po4-top.json,*PO₄-3site-top,0.316844
hpo4-top.json,*HPO₄-3site-top,0.592658
h2o.json,*H₂O,0.583486
po4_h2o.json,*PO₄+*H₂O,0.90033
hpo4_h2o.json,*HPO₄+*H₂O,1.176144
h2po4-top.json,*H₂PO₄-2site-top,0.857191
h3po4-top.json,*H₃PO₄-top,1.054736
h2po4_h2o.json,*H₂PO₄+*H₂O,1.440677
po3.json,*PO₃,
po3_h2o.json,*PO₃+*H₂O,
