clean.json,clean,0,
po4-top.json,*PO4-3site-top,0,0.316844
hpo4-top.json,*HPO4-3site-top,1,0.592658
h2o.json,*H2O,1,0.583486
po4_h2o.json,*PO4+*H2O,1,0.90033
hpo4_h2o.json,*HPO4+*H2O,2,1.176144
h2po4-top.json,*H2PO4-2site-top,2,0.857191
h3po4-top.json,*H3PO4-top,3,1.054736
h2po4_h2o.json,*H2PO4+*H2O,3,1.440677
po3.json,*PO3,0,
po3_h2o.json,*PO3+*H2O,1,
